trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
33	yue4	circle	8	0.35	1	3 	 2.3794218798566784 	 3 	 5.0	0.0	4.0	1	1	-1	-1	-999	-0.0	-999	2.3596 	3.1675 	-999	-999	1.6043 	2.2259 	3.6433 	-999	2.4139 	3.628 	-999	-999	125
34	yue4	circle	8	0.5	-1	0 	 2.729111661475329 	 3 	 6.0	1.0	7.0	2	-1	1	-1	-999	-999	1.0	2.1244 	3.4434 	-999	-999	1.6218 	2.9852 	-999	-999	2.2687 	2.8922 	-999	-999	144
35	yue4	circle	8	0.2	1	3 	 2.063707234484803 	 3 	 2.0	4.0	3.0	2	1	-1	-1	-999	-999	-0.0	1.7163 	2.6661 	-999	-999	1.5032 	2.2616 	-999	-999	2.2291 	-999	-999	-999	107
36	yue4	circle	8	0.49	1	3 	 2.5270824890323524 	 2 	 2.0	0.0	5.0	1	1	-1	-1	-999	0.0	-999	1.6213 	2.3241 	3.2313 	-999	2.2432 	3.5208 	-999	-999	2.3767 	3.4061 	-999	-999	132
37	yue4	circle	8	0.49	-1	3 	 2.2827809383130084 	 2 	 4.0	0.0	3.0	0	-1	1	-1	0.0	-999	-999	1.8784 	3.2426 	-999	-999	2.3886 	-999	-999	-999	1.6336 	2.6626 	-999	-999	120
38	yue4	circle	4	1.25	-1	0 	 2.2651341554863915 	 2 	 2.0	1.0	2.0	1	-1	1	-1	-999	-2.0	-999	1.8362 	3.1091 	-999	-999	2.1262 	3.4773 	-999	-999	2.3564 	3.2188 	-999	-999	62
39	yue4	circle	4	0.67	-1	3 	 2.5451964080213134 	 2 	 3.0	1.0	2.0	2	-1	1	-1	-999	-999	0.0	1.6232 	2.7706 	-999	-999	1.9343 	3.0586 	-999	-999	2.1967 	3.5637 	-999	-999	70
40	yue4	circle	4	0.96	1	3 	 2.0009357131139702 	 2 	 3.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	1.6159 	2.3555 	-999	-999	1.8708 	3.2433 	-999	-999	1.8489 	3.2664 	-999	-999	55
41	yue4	circle	4	0.72	-1	3 	 2.089225497752531 	 3 	 0.0	2.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.3734 	-999	-999	-999	1.7563 	2.3788 	-999	-999	1.6843 	3.1809 	-999	-999	56
42	yue4	circle	4	0.38	1	3 	 2.684485224486471 	 2 	 0.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.7974 	2.8412 	-999	-999	2.1461 	2.7638 	3.906 	-999	1.7422 	2.5766 	3.6762 	-999	71
43	yue4	circle	8	0.35	-1	3 	 2.3565110570883427 	 3 	 4.0	6.0	4.0	1	-1	1	-1	-999	-0.0	-999	1.6973 	2.301 	2.9338 	-999	1.9535 	3.131 	-999	-999	1.9721 	2.6306 	-999	-999	122
44	yue4	circle	8	0.65	-1	3 	 2.5697315141749497 	 3 	 6.0	4.0	1.0	0	-1	1	-1	0.0	-999	-999	2.0228 	3.4184 	-999	-999	1.5809 	2.7061 	-999	-999	2.0787 	2.795 	-999	-999	135
45	yue4	circle	8	0.28	-1	3 	 2.6899088597491256 	 2 	 4.0	1.0	4.0	2	-1	1	-1	-999	-999	0.0	1.7095 	3.0159 	-999	-999	1.8461 	2.6659 	4.0904 	-999	1.8346 	3.3233 	-999	-999	141
46	yue4	circle	4	0.94	1	3 	 2.3694139714916416 	 3 	 3.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	1.8268 	2.3327 	3.619 	-999	1.5098 	2.7619 	-999	-999	2.1419 	3.3244 	-999	-999	66
47	yue4	circle	4	0.29	-1	3 	 2.6651376955334793 	 3 	 0.0	1.0	0.0	0	-1	1	-1	0.0	-999	-999	2.3644 	3.237 	-999	-999	1.8486 	2.6378 	3.1894 	-999	1.862 	3.1859 	-999	-999	72
48	yue4	circle	4	0.5	1	3 	 2.5756516318293605 	 3 	 2.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.8577 	3.0962 	-999	-999	2.4008 	3.8102 	-999	-999	1.5143 	2.187 	2.7939 	-999	68
49	yue4	circle	8	0.2	-1	3 	 2.2284375285077886 	 3 	 2.0	4.0	5.0	2	-1	1	-1	-999	-999	0.0	1.9281 	2.4389 	-999	-999	2.0367 	2.8107 	-999	-999	1.5572 	2.7638 	-999	-999	115
50	yue4	circle	8	0.7	-1	0 	 2.7939161098400627 	 2 	 6.0	3.0	2.0	0	-1	1	-1	-1.0	-999	-999	1.7852 	2.9641 	-999	-999	1.5293 	2.3544 	3.6053 	-999	2.0299 	2.8385 	3.5763 	-999	146
51	yue4	circle	4	1.25	1	0 	 2.2781850829110404 	 2 	 1.0	1.0	3.0	2	1	-1	-1	-999	-999	1.0	1.5304 	2.3492 	3.358 	-999	1.7815 	3.1964 	-999	-999	1.8355 	2.7374 	-999	-999	64
52	yue4	circle	4	0.94	-1	0 	 2.7974140045320603 	 3 	 1.0	2.0	1.0	0	-1	1	-1	2.0	-999	-999	2.0351 	2.907 	-999	-999	1.5416 	2.7906 	3.53 	-999	1.9737 	2.6883 	4.0745 	-999	78
53	yue4	circle	4	0.5	-1	3 	 2.7561286638718614 	 3 	 2.0	2.0	3.0	2	-1	1	-1	-999	-999	0.0	2.239 	3.6232 	-999	-999	1.9146 	3.1317 	-999	-999	1.9298 	2.8961 	-999	-999	73
