trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
87	J16b	circle	4	0.36	1	3 	 2.812850188679941 	 2 	 0.0	3.0	3.0	0	1	-1	-1	-0.0	-999	-999	2.3613 	3.1463 	-999	-999	1.9249 	3.2078 	-999	-999	2.6102 	3.9384 	-999	-999	73
88	J16b	circle	4	0.19	-1	3 	 2.318447444501474 	 3 	 1.0	0.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.3658 	3.4962 	-999	-999	1.82 	3.2077 	-999	-999	2.6082 	-999	-999	-999	66
89	J16b	circle	4	0.68	1	0 	 2.901322806001356 	 2 	 2.0	3.0	0.0	1	1	-1	-1	-999	1.0	-999	1.7768 	2.8231 	4.1964 	-999	1.9917 	3.1741 	-999	-999	2.6026 	3.3395 	-999	-999	79
90	J16b	circle	4	0.36	-1	0 	 2.9329575634664824 	 2 	 2.0	3.0	0.0	2	-1	1	-1	-999	-999	1.0	1.7091 	2.5933 	3.9458 	-999	2.26 	3.5989 	-999	-999	2.1175 	3.3175 	-999	-999	73
91	J16b	circle	8	0.45	1	0 	 2.597166985931594 	 2 	 0.0	7.0	1.0	2	1	-1	-1	-999	-999	1.0	2.6826 	4.077 	-999	-999	1.8743 	2.8326 	-999	-999	1.7797 	2.6134 	3.3282 	-999	134
92	J16b	circle	8	0.11	-1	3 	 2.232274696193426 	 3 	 5.0	7.0	2.0	1	-1	1	-1	-999	0.0	-999	2.4073 	-999	-999	-999	2.4625 	-999	-999	-999	2.087 	3.3028 	-999	-999	114
93	J16b	circle	8	0.28	-1	3 	 2.29553130597502 	 3 	 7.0	2.0	3.0	0	-1	1	-1	0.0	-999	-999	1.878 	2.6186 	-999	-999	2.3583 	3.1234 	-999	-999	2.4714 	-999	-999	-999	119
94	J16b	circle	4	0.21	-1	3 	 2.8424727598060526 	 2 	 1.0	1.0	1.0	2	-1	1	-1	-999	-999	-0.0	1.8867 	2.4097 	3.4659 	-999	1.7307 	2.413 	3.8965 	-999	1.9039 	2.7062 	4.1472 	-999	76
95	J16b	circle	4	0.34	-1	3 	 2.2512676679476735 	 3 	 2.0	0.0	0.0	1	-1	1	-1	-999	0.0	-999	2.6855 	-999	-999	-999	2.4973 	-999	-999	-999	1.8722 	2.6999 	-999	-999	60
96	J16b	circle	4	0.48	1	0 	 2.326084522579575 	 3 	 2.0	2.0	2.0	1	1	-1	-1	-999	-1.0	-999	1.9325 	3.0528 	-999	-999	2.2403 	2.882 	-999	-999	2.2289 	3.4386 	-999	-999	61
97	J16b	circle	8	0.28	1	3 	 2.5562538608220766 	 3 	 0.0	4.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.7901 	2.8298 	-999	-999	2.3463 	3.7559 	-999	-999	2.5382 	3.1118 	-999	-999	132
98	J16b	circle	4	0.62	-1	0 	 2.6539922160112717 	 3 	 1.0	2.0	1.0	1	-1	1	-1	-999	-1.0	-999	2.1159 	3.2871 	-999	-999	1.7782 	2.5978 	3.7222 	-999	1.9488 	3.3954 	-999	-999	70
99	J16b	circle	4	0.68	-1	3 	 2.2680543134228626 	 2 	 2.0	0.0	0.0	1	-1	1	-1	-999	-0.0	-999	1.8145 	3.268 	-999	-999	1.7369 	2.2968 	3.4341 	-999	2.4469 	-999	-999	-999	56
100	J16b	circle	4	0.21	1	3 	 2.447731396995247 	 2 	 0.0	1.0	2.0	2	1	-1	-1	-999	-999	0.0	2.0494 	2.7611 	-999	-999	1.7321 	2.4998 	3.3653 	-999	1.9958 	2.6483 	-999	-999	66
101	J16b	circle	8	0.28	-1	3 	 2.580464661827583 	 2 	 0.0	5.0	1.0	0	-1	1	-1	0.0	-999	-999	2.2883 	3.6482 	-999	-999	2.3496 	3.8331 	-999	-999	2.0745 	2.984 	-999	-999	132
102	J16b	circle	8	0.36	-1	0 	 2.8336907263492703 	 3 	 7.0	2.0	1.0	1	-1	1	-1	-999	1.0	-999	1.7908 	2.3349 	2.86 	3.5817 	2.5042 	3.8694 	-999	-999	1.736 	2.9139 	3.8302 	-999	149
103	J16b	circle	8	0.11	1	3 	 2.9409687950615884 	 3 	 6.0	2.0	6.0	2	1	-1	-1	-999	-999	0.0	1.796 	2.7806 	3.6562 	-999	2.4937 	3.7602 	-999	-999	2.5892 	3.4314 	-999	-999	153
104	J16b	circle	8	0.11	-1	3 	 2.6300598198495613 	 2 	 7.0	6.0	4.0	2	-1	1	-1	-999	-999	0.0	2.1487 	2.9532 	-999	-999	1.955 	2.7362 	-999	-999	2.2537 	3.2286 	-999	-999	136
105	J16b	circle	8	0.36	1	3 	 2.4601722321989934 	 2 	 5.0	4.0	2.0	1	1	-1	-1	-999	0.0	-999	2.1689 	3.3316 	-999	-999	2.2637 	2.9724 	-999	-999	1.9316 	3.0507 	-999	-999	125
106	J16b	circle	8	0.2	1	3 	 2.216079850456359 	 3 	 6.0	5.0	1.0	2	1	-1	-1	-999	-999	0.0	2.2054 	3.511 	-999	-999	1.8318 	2.9111 	-999	-999	1.9074 	3.1361 	-999	-999	112
107	J16b	circle	4	0.83	1	0 	 2.7209899837956697 	 2 	 1.0	3.0	2.0	1	1	-1	-1	-999	1.0	-999	2.1302 	3.4758 	-999	-999	2.5128 	3.6625 	-999	-999	2.0836 	2.8688 	-999	-999	68
108	J16b	circle	8	0.2	-1	3 	 2.766226556736891 	 3 	 2.0	0.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.3087 	3.2746 	-999	-999	2.2506 	2.9123 	-999	-999	2.4635 	3.2794 	-999	-999	138
109	J16b	circle	8	0.11	1	3 	 2.4752059350234368 	 2 	 7.0	6.0	3.0	0	1	-1	-1	-0.0	-999	-999	2.4589 	3.8372 	-999	-999	1.771 	2.5529 	3.4448 	-999	2.0743 	2.7264 	-999	-999	127
110	J16b	circle	8	0.2	-1	3 	 2.9814903997673112 	 2 	 1.0	2.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.2202 	3.3698 	-999	-999	2.3609 	3.7623 	-999	-999	2.0344 	2.8171 	3.7208 	-999	155
111	J16b	circle	8	0.45	-1	3 	 2.616243853318955 	 3 	 7.0	6.0	1.0	2	-1	1	-1	-999	-999	-0.0	1.9151 	2.7266 	-999	-999	1.7315 	3.0529 	-999	-999	1.9823 	2.5643 	3.8176 	-999	137
112	J16b	circle	4	0.83	-1	0 	 2.935943815189603 	 2 	 3.0	3.0	0.0	0	-1	1	-1	-1.0	-999	-999	2.5269 	3.1889 	-999	-999	1.8936 	2.9609 	3.7914 	-999	2.06 	3.2843 	-999	-999	76
113	J16b	circle	8	0.36	-1	3 	 2.996519413152664 	 2 	 1.0	4.0	2.0	0	-1	1	-1	0.0	-999	-999	2.5617 	3.1208 	-999	-999	2.2968 	3.3211 	-999	-999	2.2614 	3.3996 	-999	-999	155
114	J16b	circle	4	0.34	1	0 	 2.4420941646226266 	 3 	 0.0	0.0	1.0	2	1	-1	-1	-999	-999	1.0	1.8711 	3.3365 	-999	-999	2.4678 	3.8849 	-999	-999	2.217 	3.1551 	-999	-999	63
115	J16b	circle	4	0.52	1	3 	 2.606528572092669 	 2 	 3.0	0.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.2788 	3.268 	-999	-999	1.756 	2.6842 	3.9047 	-999	2.4094 	3.4981 	-999	-999	68
116	J16b	circle	4	0.62	1	3 	 2.3472126572441234 	 3 	 1.0	1.0	1.0	0	1	-1	-1	0.0	-999	-999	2.4813 	-999	-999	-999	2.1152 	2.6264 	-999	-999	2.3293 	3.7833 	-999	-999	59
